id,Predicted
683863,0.33327302
683864,0.47616726
683865,0.3303824
683866,0.33125257
683867,0.47616726
683868,0.47616726
683869,0.47616726
683870,0.47616726
683871,0.32674667
683872,0.33669564
683873,0.4190688
683874,0.47616726
683875,0.47616726
683876,0.47616726
683877,0.47616726
683878,0.37510413
683879,0.31938806
683880,0.47616726
683881,0.47616726
683882,0.35950354
683883,0.33800665
683884,0.3400076
683885,0.33321267
683886,0.44090754
683887,0.40930244
683888,0.44677994
683889,0.27591556
683890,0.31238243
683891,0.47616726
683892,0.47256312
683893,0.32437265
683894,0.42939544
683895,0.43112555
683896,0.46544048
683897,0.3775288
683898,0.32374176
683899,0.28977942
683900,0.32831526
683901,0.47616726
683902,0.47616726
683903,0.40840173
683904,0.16880663
683905,0.42132756
683906,0.33025393
683907,0.45748082
683908,0.47221795
683909,0.42047343
683910,0.47616726
683911,0.41440225
683912,0.33905983
683913,0.47616726
683914,0.27799773
683915,0.45968503
683916,0.39682594
683917,0.43328106
683918,0.47563353
683919,0.47616726
683920,0.47616726
683921,0.47616726
683922,0.47616726
683923,0.44756266
683924,0.2892157
683925,0.34227994
683926,0.47616726
683927,0.33733296
683928,0.36183304
683929,0.4185221
683930,0.47616726
683931,0.43085504
683932,0.31619835
683933,0.31885856
683934,0.4676115
683935,0.45952135
683936,0.47616726
683937,0.47616726
683938,0.3440463
683939,0.4378398
683940,0.33660933
683941,0.34589598
683942,0.33974773
683943,0.42062742
683944,0.32121655
683945,0.33747882
683946,0.34145582
683947,0.47616726
683948,0.47616726
683949,0.42526254
683950,0.47616726
683951,0.33868018
683952,0.40567705
683953,0.42040455
683954,0.31740215
683955,0.47616726
683956,0.47616726
683957,0.31686148
683958,0.43274456
683959,0.4203534
683960,0.40524834
683961,0.4717685
683962,0.3509162
683963,0.33232084
683964,0.47616726
683965,0.34867257
683966,0.45103046
683967,0.47616726
683968,0.40548056
683969,0.40826854
683970,0.42319846
683971,0.34588933
683972,0.4032586
683973,0.3062948
683974,0.47616726
683975,0.33813003
683976,0.47616726
683977,0.36766976
683978,0.3231275
683979,0.32650697
683980,0.47616726
683981,0.34048566
683982,0.47616726
683983,0.47616726
683984,0.33303046
683985,0.3904868
683986,0.47616726
683987,0.47616726
683988,0.47616726
683989,0.16951475
683990,0.3256245
683991,0.24498172
683992,0.43591395
683993,0.33114395
683994,0.47616726
683995,0.47616726
683996,0.40111646
683997,0.40206185
683998,0.3688879
683999,0.4564214
684000,0.43598965
684001,0.45055947
684002,0.34639266
684003,0.10305192
684004,0.32735637
684005,0.33215714
684006,0.41442513
684007,0.47616726
684008,0.47616726
684009,0.46908188
684010,0.4107356
684011,0.47616726
684012,0.40743786
684013,0.47616726
684014,0.47616726
684015,0.22536589
684016,0.41690856
684017,0.47616726
684018,0.46149948
684019,0.35097975
684020,0.4009735
684021,0.47616726
684022,0.3343315
684023,0.46974087
684024,0.34908378
684025,0.4675331
684026,0.29883075
684027,0.33138373
684028,0.4306072
684029,0.2978521
684030,0.47616726
684031,0.3340507
684032,0.4044228
684033,0.47616726
684034,0.44662762
684035,0.32592222
684036,0.18300453
684037,0.30761507
684038,0.36985457
684039,0.30102754
684040,0.3272041
684041,0.34424105
684042,0.45229965
684043,0.417618
684044,0.32012776
684045,0.47616726
684046,0.35151184
684047,0.4419776
684048,0.4252022
684049,0.35102296
684050,0.32841215
684051,0.3426932
684052,0.47616726
684053,0.47308025
684054,0.4141097
684055,0.17611869
684056,0.40238258
684057,0.34152362
684058,0.37453857
684059,0.47616726
684060,0.39581788
684061,0.33636424
684062,0.2509438
684063,0.32620785
684064,0.28574
684065,0.47616726
684066,0.47616726
684067,0.29014766
684068,0.3992423
684069,0.4411987
684070,0.47616726
684071,0.37769705
684072,0.44434923
684073,0.3446423
684074,0.44459492
684075,0.39074147
684076,0.47616726
684077,0.47616726
684078,0.3127617
684079,0.26336566
684080,0.47616726
684081,0.47616726
684082,0.44325092
684083,0.31645763
684084,0.42517883
684085,0.42331725
684086,0.47616726
684087,0.37735984
684088,0.37891814
684089,0.39589918
684090,0.365249
684091,0.37977353
684092,0.44963488
684093,0.34235942
684094,0.42527503
684095,0.39279938
684096,0.36703286
684097,0.47616726
684098,0.31942442
684099,0.3250458
684100,0.4531208
684101,0.26869515
684102,0.402737
684103,0.47616726
684104,0.4890083
684105,0.3237669
684106,0.41221824
684107,0.39557323
684108,0.40324202
684109,0.36005703
684110,0.47616726
684111,0.47616726
684112,0.47616726
684113,0.47616726
684114,0.33808762
684115,0.43560606
684116,0.40015456
684117,0.47616726
684118,0.3081527
684119,0.37641665
684120,0.46036986
684121,0.32393062
684122,0.36154544
684123,0.3083947
684124,0.46684682
684125,0.3433665
684126,0.42014363
684127,0.47616726
684128,0.47616726
684129,0.47616726
684130,0.3178214
684131,0.2874762
684132,0.47616726
684133,0.45366564
684134,0.34172156
684135,0.41505316
684136,0.3675469
684137,0.47616726
684138,0.36555484
684139,0.28783962
684140,0.47616726
684141,0.34525687
684142,0.47616726
684143,0.47616726
684144,0.34371877
684145,0.34261915
684146,0.29472566
684147,0.47616726
684148,0.29379123
684149,0.3254606
684150,0.45804077
684151,0.39948943
684152,0.3608011
684153,0.3311155
684154,0.47616726
684155,0.39334568
684156,0.47616726
684157,0.47616726
684158,0.3322412
684159,0.40886304
684160,0.3168471
684161,0.40603605
684162,0.31429467
684163,0.45073357
684164,0.43044156
684165,0.47616726
684166,0.47616726
684167,0.47616726
684168,0.3789032
684169,0.47616726
684170,0.47616726
684171,0.47616726
684172,0.38905224
684173,0.31509557
684174,0.35849518
684175,0.47616726
684176,0.47616726
684177,0.47402316
684178,0.45852578
684179,0.34413397
684180,0.46130356
684181,0.41686755
684182,0.47616726
684183,0.3454598
684184,0.3311816
684185,0.34468973
684186,0.4569993
684187,0.4596943
684188,0.47616726
684189,0.36013275
684190,0.47616726
684191,0.44683036
684192,0.32429323
684193,0.45922652
684194,0.47616726
684195,0.4620508
684196,0.33006966
684197,0.32444763
684198,0.47616726
684199,0.47616726
684200,0.3442418
684201,0.38434204
684202,0.47616726
684203,0.23127748
684204,0.4312007
684205,0.2452548
684206,0.47616726
684207,0.27731815
684208,0.47616726
684209,0.47616726
684210,0.3252393
684211,0.47616726
684212,0.39305884
684213,0.47616726
684214,0.41652906
684215,0.46922714
684216,0.47616726
684217,0.33075842
684218,0.34363958
684219,0.3300882
684220,0.33077964
684221,0.4594933
684222,0.31806582
684223,0.3941895
684224,0.33279327
684225,0.3854603
684226,0.288684
684227,0.37828994
684228,0.40086892
684229,0.47616726
684230,0.32470804
684231,0.47616726
684232,0.39286822
684233,0.46114168
684234,0.3374495
684235,0.38117334
684236,0.3674035
684237,0.46674562
684238,0.47616726
684239,0.46378192
684240,0.40877643
684241,0.3455195
684242,0.39927512
684243,0.47616726
684244,0.47616726
684245,0.38573176
684246,0.36494413
684247,0.34252006
684248,0.47616726
684249,0.4081345
684250,0.47616726
684251,0.47616726
684252,0.3643782
684253,0.47616726
684254,0.30116615
684255,0.4216056
684256,0.47616726
684257,0.29575795
684258,0.34382212
684259,0.47616726
684260,0.22537565
684261,0.4427169
684262,0.32984158
684263,0.47616726
684264,0.34867278
684265,0.32963404
684266,0.4283897
684267,0.47616726
684268,0.47616726
684269,0.3094295
684270,0.35369432
684271,0.049426716
684272,0.45253462
684273,0.31573206
684274,0.47616726
684275,0.38639957
684276,0.44154575
684277,0.47616726
684278,0.39306805
684279,0.32293126
684280,0.32123417
684281,0.36090365
684282,0.43189725
684283,0.32567665
684284,0.4968851
684285,0.3421677
684286,0.3309526
684287,0.45597348
684288,0.47616726
684289,0.47616726
684290,0.3804498
684291,0.36904225
684292,0.327025
684293,0.30896276
684294,0.31977344
684295,0.47616726
684296,0.38144365
684297,0.47616726
684298,0.47616726
684299,0.47616726
684300,0.42831546
684301,0.38802555
684302,0.40370607
684303,0.39225584
684304,0.47616726
684305,0.46544942
684306,0.42594177
684307,0.47616726
684308,0.4553375
684309,0.47616726
684310,0.4221517
684311,0.34531584
684312,0.47616726
684313,0.4155981
684314,0.44013026
684315,0.47616726
684316,0.47616726
684317,0.47616726
684318,0.33503893
684319,0.45552507
684320,0.47616726
684321,0.33892357
684322,0.47616726
684323,0.47616726
684324,0.43528342
684325,0.4933469
684326,0.3341321
684327,0.42669487
684328,0.379051
684329,0.3970901
684330,0.47616726
684331,0.3395366
684332,0.404877
684333,0.47616726
684334,0.45161778
684335,0.47085142
684336,0.32927448
684337,0.47616726
684338,0.46803886
684339,0.42852753
684340,0.47616726
684341,0.41663826
684342,0.26887092
684343,0.38883138
684344,0.47616726
684345,0.31910753
684346,0.47616726
684347,0.47616726
684348,0.47243696
684349,0.42231834
684350,0.33828032
684351,0.46718523
684352,0.33454365
684353,0.4470333
684354,0.28349808
684355,0.3409357
684356,0.47616726
684357,0.47616726
684358,0.47616726
684359,0.47616726
684360,0.33318433
684361,0.4331755
684362,0.47616726
684363,0.45541492
684364,0.45413268
684365,0.31368607
684366,0.47616726
684367,0.39665884
684368,0.47616726
684369,0.30821693
684370,0.41276908
684371,0.38730928
684372,0.33729714
684373,0.46622816
684374,0.39331004
684375,0.47616726
684376,0.45864606
684377,0.3789897
684378,0.3804289
684379,0.44314912
684380,0.32846165
684381,0.33432287
684382,0.4113254
684383,0.32307598
684384,0.46983075
684385,0.28895202
684386,0.2709593
684387,0.26204726
684388,0.47616726
684389,0.3235598
684390,0.37934566
684391,0.423759
684392,0.47616726
684393,0.3364472
684394,0.28310826
684395,0.29350793
684396,0.35010597
684397,0.34513918
684398,0.33374763
684399,0.47616726
684400,0.44407713
684401,0.38977957
684402,0.47616726
684403,0.47616726
684404,0.32347092
684405,0.3430157
684406,0.29613608
684407,0.47616726
684408,0.31332588
684409,0.33344817
684410,0.47616726
684411,0.34204158
684412,0.45172498
684413,0.47616726
684414,0.22481056
684415,0.47616726
684416,0.33297843
684417,0.47616726
684418,0.4105976
684419,0.3362294
684420,0.36384854
684421,0.47616726
684422,0.35050112
684423,0.47616726
684424,0.44541416
684425,0.47616726
684426,0.47616726
684427,0.34119806
684428,0.47616726
684429,0.32579437
684430,0.34197187
684431,0.47616726
684432,0.29345334
684433,0.47616726
684434,0.35033163
684435,0.47616726
684436,0.3488478
684437,0.32982054
684438,0.4572527
684439,0.47616726
684440,0.44248942
684441,0.47094467
684442,0.3425859
684443,0.47616726
684444,0.25208154
684445,0.47616726
684446,0.43882158
684447,0.32746783
684448,0.47616726
684449,0.33297625
684450,0.4546115
684451,0.47616726
684452,0.47616726
684453,0.43385586
684454,0.47616726
684455,0.32982117
684456,0.32963118
684457,0.33915192
684458,0.35670272
684459,0.47616726
684460,0.34010267
684461,0.3160283
684462,0.28041136
684463,0.29525408
684464,0.32029313
684465,0.47616726
684466,0.34262648
684467,0.36782965
684468,0.47616726
684469,0.38402596
684470,0.41693416
684471,0.4266106
684472,0.47616726
684473,0.32935676
684474,0.47616726
684475,0.36000335
684476,0.32711846
684477,0.3694985
684478,0.32839373
684479,0.3150458
684480,0.3469103
684481,0.33589622
684482,0.47616726
684483,0.29426894
684484,0.35723913
684485,0.4679093
684486,0.40442392
684487,0.36737078
684488,0.47616726
684489,0.4620938
684490,0.33669063
684491,0.41869497
684492,0.43589893
684493,0.42233527
684494,0.3428488
684495,0.46798372
684496,0.47616726
684497,0.41733786
684498,0.47616726
684499,0.37420043
684500,0.34271243
684501,0.47616726
684502,0.36201683
684503,0.47616726
684504,0.47616726
684505,0.3095265
684506,0.4576206
684507,0.47616726
684508,0.47616726
684509,0.47616726
684510,0.47616726
684511,0.470195
684512,0.4430348
684513,0.4304842
684514,0.26677942
684515,0.31179288
684516,0.44649184
684517,0.32016328
684518,0.47616726
684519,0.47097537
684520,0.47616726
684521,0.46740776
684522,0.33233243
684523,0.47616726
684524,0.2488813
684525,0.44588023
684526,0.47616726
684527,0.33688244
684528,0.3739123
684529,0.47616726
684530,0.45921138
684531,0.31905082
684532,0.47616726
684533,0.47132656
684534,0.3888807
684535,0.4630936
684536,0.43003446
684537,0.4608601
684538,0.39513958
684539,0.47616726
684540,0.47616726
684541,0.43249032
684542,0.22602949
684543,0.47616726
684544,0.27979457
684545,0.45273662
684546,0.4397798
684547,0.33413658
684548,0.41991973
684549,0.47616726
684550,0.37471586
684551,0.28531313
684552,0.34667432
684553,0.33398545
684554,0.19352685
684555,0.32612792
684556,0.30157045
684557,0.43672407
684558,0.44937244
684559,0.41183075
684560,0.31667915
684561,0.34703445
684562,0.36107928
684563,0.3404951
684564,0.47616726
684565,0.36170384
684566,0.27140576
684567,0.4195947
684568,0.44307697
684569,0.33728015
684570,0.47616726
684571,0.46697307
684572,0.44722012
684573,0.2964959
684574,0.47616726
684575,0.47616726
684576,0.44480062
684577,0.4550486
684578,0.24292007
684579,0.47616726
684580,0.4755076
684581,0.33409825
684582,0.3843996
684583,0.47616726
684584,0.47616726
684585,0.47616726
684586,0.47616726
684587,0.47616726
684588,0.31128123
684589,0.47616726
684590,0.36051914
684591,0.34108728
684592,0.47616726
684593,0.32196212
684594,0.47616726
684595,0.34177253
684596,0.2770145
684597,0.47616726
684598,0.4511148
684599,0.3901603
684600,0.47616726
684601,0.47616726
684602,0.4103248
684603,0.47616726
684604,0.47616726
684605,0.4243291
684606,0.47616726
684607,0.43487364
684608,0.33785072
684609,0.47616726
684610,0.33471486
684611,0.47616726
684612,0.283604
684613,0.3405398
684614,0.32138044
684615,0.32016277
684616,0.47616726
684617,0.33004004
684618,0.34460413
684619,0.47616726
684620,0.34459302
684621,0.32585078
684622,0.37163252
684623,0.3409052
684624,0.457288
684625,0.47616726
684626,0.47616726
684627,0.47616726
684628,0.3264927
684629,0.4051861
684630,0.27975163
684631,0.47616726
684632,0.47616726
684633,0.47616726
684634,0.33494347
684635,0.23588514
684636,0.47616726
684637,0.40968913
684638,0.26121005
684639,0.40343696
684640,0.47616726
684641,0.47616726
684642,0.47616726
684643,0.47616726
684644,0.3933752
684645,0.3443972
684646,0.4501895
684647,0.46558
684648,0.45067284
684649,0.47616726
684650,0.25622
684651,0.4696501
684652,0.23542112
684653,0.47616726
684654,0.43009222
684655,0.3413
684656,0.083048925
684657,0.47616726
684658,0.4718696
684659,0.47616726
684660,0.33221933
684661,0.26453784
684662,0.4280879
684663,0.47616726
684664,0.3282554
684665,0.2286527
684666,0.47616726
684667,0.43314275
684668,0.46289462
684669,0.47616726
684670,0.26418146
684671,0.44647178
684672,0.47616726
684673,0.3893531
684674,0.47616726
684675,0.46021643
684676,0.47616726
684677,0.34954342
684678,0.45133248
684679,0.4259523
684680,0.43270558
684681,0.22118513
684682,0.34555843
684683,0.314042
684684,0.47323248
684685,0.47616726
684686,0.47616726
684687,0.4286343
684688,0.47616726
684689,0.47616726
684690,0.47616726
684691,0.3480434
684692,0.38091436
684693,0.38527125
684694,0.3728541
684695,0.40722498
684696,0.33279404
684697,0.43656734
684698,0.4439129
684699,0.34913668
684700,0.3668869
684701,0.3468583
684702,0.43724895
684703,0.45691347
684704,0.3948069
684705,0.47616726
684706,0.33639807
684707,0.4038011
684708,0.47616726
684709,0.43959883
684710,0.47616726
684711,0.42278323
684712,0.47616726
684713,0.4447286
684714,0.47616726
684715,0.31890732
684716,0.29715154
684717,0.35099941
684718,0.47616726
684719,0.47616726
684720,0.33827546
684721,0.38239628
684722,0.47616726
684723,0.45227244
684724,0.46017316
684725,0.47616726
684726,0.29939437
684727,0.471241
684728,0.33156407
684729,0.47616726
684730,0.47616726
684731,0.33890265
684732,0.47055614
684733,0.38281342
684734,0.31160942
684735,0.47616726
684736,0.459981
684737,0.35507476
684738,0.40187192
684739,0.4072491
684740,0.47616726
684741,0.47616726
684742,0.47616726
684743,0.47616726
684744,0.29534793
684745,0.19209671
684746,0.47616726
684747,0.33390245
684748,0.30249617
684749,0.35142678
684750,0.30308384
684751,0.34421682
684752,0.47616726
684753,0.292836
684754,0.44598326
684755,0.4722315
684756,0.47071952
684757,0.47616726
684758,0.47616726
684759,0.35796642
684760,0.3793776
684761,0.34528244
684762,0.34078398
684763,0.47616726
684764,0.47616726
684765,0.44317347
684766,0.47561133
684767,0.32885304
684768,0.47616726
684769,0.47616726
684770,0.39095286
684771,0.4047877
684772,0.3783284
684773,0.317394
684774,0.4230836
684775,0.47616726
684776,0.39997405
684777,0.32178652
684778,0.49141285
684779,0.39546588
684780,0.41645488
684781,0.3274268
684782,0.47616726
684783,0.47616726
684784,0.47616726
684785,0.47616726
684786,0.34747308
684787,0.35092434
684788,0.45333833
684789,0.47616726
684790,0.42206535
684791,0.47616726
684792,0.38130465
684793,0.3788694
684794,0.462656
684795,0.279597
684796,0.47616726
684797,0.33028907
684798,0.47616726
684799,0.32646316
684800,0.3308673
684801,0.34400925
684802,0.47616726
684803,0.33576193
684804,0.47616726
684805,0.30984583
684806,0.47616726
684807,0.40670443
684808,0.3126988
684809,0.3824794
684810,0.47616726
684811,0.35566273
684812,0.32569563
684813,0.47616726
684814,0.36294028
684815,0.34121138
684816,0.47616726
684817,0.2804236
684818,0.34196562
684819,0.44636905
684820,0.47616726
684821,0.32363483
684822,0.47616726
684823,0.2999624
684824,0.43803763
684825,0.34061617
684826,0.2801376
684827,0.47616726
684828,0.46053448
684829,0.47616726
684830,0.35451904
684831,0.47616726
684832,0.33596343
684833,0.47616726
684834,0.41239053
684835,0.47616726
684836,0.45047405
684837,0.45711157
684838,0.47616726
684839,0.30248037
684840,0.47616726
684841,0.34105805
684842,0.333644
684843,0.47616726
684844,0.36689097
684845,0.37766153
684846,0.47616726
684847,0.30763295
684848,0.47616726
684849,0.41401157
684850,0.39383784
684851,0.26049754
684852,0.44635093
684853,0.47616726
684854,0.47616726
684855,0.46833754
684856,0.32808897
684857,0.4252832
684858,0.47616726
684859,0.47616726
684860,0.47616726
684861,0.34288535
684862,0.351897
684863,0.46074712
684864,0.43214756
684865,0.33928153
684866,0.43400785
684867,0.3322964
684868,0.39547044
684869,0.41387862
684870,0.46202442
684871,0.34629732
684872,0.47616726
684873,0.47616726
684874,0.47616726
684875,0.34094292
684876,0.47616726
684877,0.46860883
684878,0.46896398
684879,0.40588716
684880,0.35486144
684881,0.31983635
684882,0.3856514
684883,0.47616726
684884,0.47616726
684885,0.47478867
684886,0.33247977
684887,0.41983637
684888,0.31886044
684889,0.3839215
684890,0.47616726
684891,0.37805995
684892,0.47616726
684893,0.23246232
684894,0.31269896
684895,0.32794088
684896,0.41370085
684897,0.35219485
684898,0.34385258
684899,0.28985858
684900,0.47616726
684901,0.47616726
684902,0.33168685
684903,0.18125948
684904,0.37531483
684905,0.12437951
684906,0.47616726
684907,0.32021886
684908,0.47616726
684909,0.47616726
684910,0.4666078
684911,0.34065711
684912,0.336488
684913,0.34213373
684914,0.38687822
684915,0.46391037
684916,0.2559034
684917,0.45200944
684918,0.35873944
684919,0.34205732
684920,0.46594048
684921,0.2680811
684922,0.298804
684923,0.336041
684924,0.47616726
684925,0.47616726
684926,0.4361679
684927,0.47616726
684928,0.43155262
684929,0.47616726
684930,0.41699946
684931,0.33954012
684932,0.31622207
684933,0.3824213
684934,0.2937933
684935,0.47616726
684936,0.33901185
684937,0.27168116
684938,0.32840988
684939,0.30273777
684940,0.47616726
684941,0.35840106
684942,0.43875217
684943,0.3905218
684944,0.3487094
684945,0.08921446
684946,0.4536611
684947,0.33269495
684948,0.47616726
684949,0.47616726
684950,0.3780219
684951,0.3362066
684952,0.47616726
684953,0.47616726
684954,0.33032188
684955,0.36591315
684956,0.47616726
684957,0.34752542
684958,0.3424424
684959,0.3277698
684960,0.41581655
684961,0.4882059
684962,0.46149966
684963,0.47616726
684964,0.28438923
684965,0.46458876
684966,0.33447856
684967,0.462179
684968,0.39436933
684969,0.47616726
684970,0.459543
684971,0.47616726
684972,0.47616726
684973,0.40644094
684974,0.34322488
684975,0.47616726
684976,0.47616726
684977,0.31801066
684978,0.47616726
684979,0.30332154
684980,0.3442706
684981,0.40870595
684982,0.47616726
684983,0.3926738
684984,0.33079922
684985,0.33299905
684986,0.32780597
684987,0.47616726
684988,0.3479142
684989,0.29931697
684990,0.32921898
684991,0.44919536
684992,0.4165043
684993,0.47616726
684994,0.36892092
684995,0.47616726
684996,0.47616726
684997,0.42785922
684998,0.41781098
684999,0.47616726
685000,0.29945746
685001,0.39962453
685002,0.47616726
685003,0.39046678
685004,0.47616726
685005,0.47616726
685006,0.41246635
685007,0.47616726
685008,0.47616726
685009,0.4210299
685010,0.47616726
685011,0.35535482
685012,0.47616726
685013,0.32320163
685014,0.31645346
685015,0.47616726
685016,0.41312182
685017,0.21712732
685018,0.43684214
685019,0.35773852
685020,0.34364438
685021,0.3016176
685022,0.428884
685023,0.47616726
685024,0.3437274
685025,0.41605693
685026,0.47616726
685027,0.34146023
685028,0.4539046
685029,0.5488182
685030,0.32288608
685031,0.47616726
685032,0.3916905
685033,0.32990438
685034,0.33193758
685035,0.3948225
685036,0.35680556
685037,0.47616726
685038,0.47616726
685039,0.39620194
685040,0.4057891
685041,0.3349564
685042,0.47616726
685043,0.47616726
685044,0.4332851
685045,0.34812844
685046,0.31183514
685047,0.47477868
685048,0.47616726
685049,0.30827513
685050,0.28877106
685051,0.25081593
685052,0.47616726
685053,0.41330072
685054,0.4606711
685055,0.33878627
685056,0.47616726
685057,0.3366532
685058,0.44705367
685059,0.47616726
685060,0.39893225
685061,0.42476547
685062,0.32882828
685063,0.4692581
685064,0.39248475
685065,0.3909346
685066,0.47616726
685067,0.40010974
685068,0.29324538
685069,0.32664278
685070,0.3610437
685071,0.34237874
685072,0.32726207
685073,0.28238758
685074,0.16897477
685075,0.3226261
685076,0.47616726
685077,0.4515979
685078,0.4840355
685079,0.47616726
685080,0.47616726
685081,0.47616726
685082,0.2991323
685083,0.49146295
685084,0.34220472
685085,0.33944303
685086,0.33425635
685087,0.41219822
685088,0.47616726
685089,0.37166917
685090,0.3382468
685091,0.33658734
685092,0.31908044
685093,0.3093211
685094,0.40730113
685095,0.47616726
685096,0.47616726
685097,0.47616726
685098,0.2866658
685099,0.47616726
685100,0.33524778
685101,0.47616726
685102,0.31124145
685103,0.28690737
685104,0.297904
685105,0.4515745
685106,0.26635838
685107,0.4040382
685108,0.29430076
685109,0.44968155
685110,0.34819004
685111,0.47616726
685112,0.29556984
685113,0.4254898
685114,0.47616726
685115,0.47616726
685116,0.45982793
685117,0.4111754
685118,0.47616726
685119,0.47616726
685120,0.47616726
685121,0.4427465
685122,0.16392185
685123,0.4038485
685124,0.33267742
685125,0.47616726
685126,0.3143356
685127,0.47116274
685128,0.44944015
685129,0.47616726
685130,0.33138883
685131,0.33581656
685132,0.47616726
685133,0.47616726
685134,0.41948247
685135,0.3276231
685136,0.36026952
685137,0.41551664
685138,0.47616726
685139,0.4261044
685140,0.47616726
685141,0.47616726
685142,0.41286266
685143,0.47616726
685144,0.32382694
685145,0.33534595
685146,0.46825415
685147,0.32800657
685148,0.47616726
685149,0.47616726
685150,0.42821375
685151,0.40741548
685152,0.4700482
685153,0.32080218
685154,0.47616726
685155,0.38925883
685156,0.47616726
685157,0.47616726
685158,0.46335158
685159,0.3890232
685160,0.31234843
685161,0.47616726
685162,0.4738415
685163,0.33194748
685164,0.47616726
685165,0.47616726
685166,0.34457403
685167,0.40813813
685168,0.29455957
685169,0.47616726
685170,0.47616726
685171,0.33818042
685172,0.47616726
685173,0.47616726
685174,0.43401113
685175,0.33707774
685176,0.30337882
685177,0.35912228
685178,0.28967178
685179,0.47616726
685180,0.374813
685181,0.47616726
685182,0.39216557
685183,0.47616726
685184,0.35768124
685185,0.41917604
685186,0.47616726
685187,0.3936112
685188,0.3358618
685189,0.3442236
685190,0.3086622
685191,0.44015747
685192,0.46088168
685193,0.32688
685194,0.47616726
685195,0.47616726
685196,0.47616726
685197,0.4011187
685198,0.44813257
685199,0.34399855
685200,0.44932586
685201,0.32523796
685202,0.40901268
685203,0.47616726
685204,0.37107703
685205,0.41354197
685206,0.47616726
685207,0.47616726
685208,0.46958888
685209,0.47616726
685210,0.3530547
685211,0.32267126
685212,0.30334353
685213,0.4019716
685214,0.31440228
685215,0.374804
685216,0.39010483
685217,0.39442778
685218,0.47616726
685219,0.37674347
685220,0.3754921
685221,0.34362555
685222,0.47616726
685223,0.38880673
685224,0.343378
685225,0.34318727
685226,0.4651814
685227,0.47616726
685228,0.3774907
685229,0.27857643
685230,0.3299342
685231,0.47616726
685232,0.43214685
685233,0.47616726
685234,0.47616726
685235,0.47616726
685236,0.47616726
685237,0.47616726
685238,0.40318078
685239,0.47616726
685240,0.47616726
685241,0.3215096
685242,0.47616726
685243,0.42434734
685244,0.47616726
685245,0.47616726
685246,0.46038657
685247,0.47616726
685248,0.47616726
685249,0.41178164
685250,0.30980828
685251,0.43934873
685252,0.33228195
685253,0.4443463
685254,0.47616726
685255,0.3399845
685256,0.34336838
685257,0.47616726
685258,0.41748464
685259,0.3242544
685260,0.4428137
685261,0.29720902
685262,0.47616726
685263,0.47616726
685264,0.20489869
685265,0.34214666
685266,0.30541843
685267,0.47616726
685268,0.47616726
685269,0.47462782
685270,0.47616726
685271,0.34521702
685272,0.37767482
685273,0.47322726
685274,0.33648804
685275,0.3185597
685276,0.44004852
685277,0.2854228
685278,0.33541787
685279,0.33958775
685280,0.4358403
685281,0.47616726
685282,0.34314921
685283,0.47616726
685284,0.47616726
685285,0.42746887
685286,0.41920772
685287,0.47616726
685288,0.47616726
685289,0.32174635
685290,0.38238084
685291,0.47616726
685292,0.47616726
685293,0.250512
685294,0.40869552
685295,0.27184543
685296,0.46196213
685297,0.3418105
685298,0.45973575
685299,0.3377574
685300,0.3298534
685301,0.47616726
685302,0.428146
685303,0.47616726
685304,0.38232908
685305,0.45100003
685306,0.47616726
685307,0.4747342
685308,0.3082075
685309,0.38580415
685310,0.3355515
685311,0.35218468
685312,0.29377186
685313,0.34189835
685314,0.31553245
685315,0.3431092
685316,0.47616726
685317,0.22500008
685318,0.3686477
685319,0.34549102
685320,0.3347615
685321,0.40633723
685322,0.46494365
685323,0.32715625
685324,0.47616726
685325,0.24006894
685326,0.047342524
685327,0.29450184
685328,0.35305086
685329,0.47616726
685330,0.47616726
685331,0.37740368
685332,0.34580675
685333,0.4740807
685334,0.32871562
685335,0.47616726
685336,0.47616726
685337,0.3210306
685338,0.47554252
685339,0.45339984
685340,0.47616726
685341,0.34034687
685342,0.34649822
685343,0.35861865
685344,0.40250614
685345,0.3397406
685346,0.3923733
685347,0.41742522
685348,0.36545587
685349,0.47296363
685350,0.30345017
685351,0.30142415
685352,0.47616726
685353,0.3364479
685354,0.47616726
685355,0.3395882
685356,0.38071606
685357,0.25825176
685358,0.32945195
685359,0.45625108
685360,0.47459772
685361,0.42577305
685362,0.367203
685363,0.47607744
685364,0.44345984
685365,0.30701318
685366,0.47616726
685367,0.39519736
685368,0.4501579
685369,0.46196154
685370,0.3221385
685371,0.34152022
685372,0.33357307
685373,0.36516547
685374,0.4759152
685375,0.059243314
685376,0.30286586
685377,0.40417692
685378,0.39889875
685379,0.32479262
685380,0.40457755
685381,0.45621198
685382,0.34031758
685383,0.39526516
685384,0.3262291
685385,0.47616726
685386,0.26119775
685387,0.43605214
685388,0.43808687
685389,0.12087752
685390,0.37165338
685391,0.47616726
685392,0.41964152
685393,0.47616726
685394,0.47616726
685395,0.33951256
685396,0.47616726
685397,0.255652
685398,0.47616726
685399,0.31998295
685400,0.47616726
685401,0.42760727
685402,0.28227207
685403,0.47616726
685404,0.13456263
685405,0.41977513
685406,0.18954657
685407,0.47616726
685408,0.41528684
685409,0.47616726
685410,0.38179618
685411,0.4146084
685412,0.47616726
685413,0.426807
685414,0.3430407
685415,0.47346497
685416,0.3432725
685417,0.44601825
685418,0.41303387
685419,0.39518404
685420,0.3792157
685421,0.31119716
